product_id,product_name,category,supplier,unit_cost,retail_price,current_stock,reorder_point,date_first_stocked,is_discontinued,sale_id,sold_at,staff_at_time,qty,unit_price,discount,payment_type,line_revenue,line_profit,refund_amount,refund_reason
664,Card CAR-213,cards,Paperhaus,3.78,6.88,11,13,2026-02-26,0,7125,2026-03-08 16:30:00,,2,6.88,0.0,cash,13.76,6.2,,
220,Candle CAN-219,candles,Aurora Home,19.13,25.51,36,9,2026-04-21,0,3399,2026-03-08 17:00:00,,1,25.51,0.0,card,25.51,6.38,,
236,Candle CAN-235,candles,Aurora Home,12.49,16.65,23,14,2026-03-13,0,2929,2026-03-08 17:00:00,,3,16.65,0.0,cash,49.95,12.48,,
481,Card CAR-030,cards,Paperhaus,,6.12,20,15,2026-01-10,0,15602,2026-03-08 17:00:00,,2,6.12,0.0,card,12.24,,,
518,Card CAR-067,cards,Paperhaus,2.95,5.36,20,10,2025-09-02,0,8501,2026-03-08 17:00:00,,3,5.36,0.0,cash,16.08,7.23,,
628,Card CAR-177,cards,Paperhaus,3.51,6.39,3,8,2026-06-16,0,7853,2026-03-08 17:00:00,,3,6.39,0.0,cash,19.17,8.64,,
553,Card CAR-102,cards,Paperhaus,3.46,6.29,7,8,2026-06-14,0,16450,2026-03-08 17:15:00,,3,6.29,0.0,card,18.87,8.49,,
53,Candle CAN-052,candles,Aurora Home,16.85,22.47,36,12,2026-04-09,0,1117,2026-03-08 17:30:00,,2,22.47,0.0,card,44.94,11.24,,
1053,Seasona SEA-152,seasonal,Seasonal Source,16.87,25.95,22,8,2026-02-26,0,19637,2026-03-08 17:30:00,,2,25.95,0.0,card,51.9,18.16,,
158,Candle CAN-157,candles,Aurora Home,14.27,19.03,30,5,2025-08-01,0,631,2026-03-08 17:45:00,,2,19.03,0.0,card,38.06,9.52,,
503,Card CAR-052,cards,Paperhaus,2.54,4.61,10,10,2025-09-13,0,8138,2026-03-08 18:00:00,,1,4.61,0.0,card,4.61,2.07,,
685,Card CAR-234,cards,Paperhaus,2.71,4.92,36,12,2026-06-10,0,6480,2026-03-08 18:00:00,,2,4.92,0.0,cash,9.84,4.42,,
1071,Seasona SEA-170,seasonal,Seasonal Source,10.81,16.63,0,15,2025-06-22,0,20223,2026-03-08 18:15:00,,2,16.63,0.0,card,33.26,11.64,,
95,Candle CAN-094,candles,Aurora Home,13.34,17.78,2,9,2025-08-25,0,2225,2026-03-08 18:45:00,,1,17.78,0.0,cash,17.78,4.44,,
688,Card CAR-237,cards,Paperhaus,2.23,4.06,37,7,2025-10-05,0,15662,2026-03-08 18:45:00,,3,4.06,0.0,cash,12.18,5.49,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,10257,2026-03-09 08:00:00,,1,5.43,0.0,card,5.43,2.44,,
527,Card CAR-076,cards,Paperhaus,3.29,5.99,25,13,2025-08-06,0,10394,2026-03-09 08:00:00,,2,5.99,0.0,cash,11.98,5.4,,
93,Candle CAN-092,candles,Aurora Home,17.05,22.73,4,7,2025-08-17,0,3238,2026-03-09 08:45:00,,1,22.73,0.0,card,22.73,5.68,,
28,Candle CAN-027,candles,Aurora Home,16.44,21.92,7,7,2025-07-15,0,1112,2026-03-09 09:15:00,2,3,21.92,0.0,card,65.76,16.44,,
133,Candle CAN-132,candles,Aurora Home,19.0,25.34,11,13,2025-10-11,0,5635,2026-03-09 09:15:00,2,3,25.34,0.0,card,76.02,19.02,,
639,Card CAR-188,cards,Paperhaus,2.86,5.2,34,12,2025-09-23,0,6602,2026-03-09 09:15:00,2,2,5.2,0.0,cash,10.4,4.68,,
84,Candle CAN-083,candles,Aurora Home,18.01,24.01,19,15,2026-03-31,0,3311,2026-03-09 09:30:00,2,1,24.01,0.0,card,24.01,6.0,,
636,Card CAR-185,cards,Paperhaus,3.14,5.71,3,10,2026-03-01,0,6254,2026-03-09 09:30:00,2,1,5.71,0.0,card,5.71,2.57,,
681,Card CAR-230,cards,Paperhaus,3.09,5.62,35,12,2025-12-31,0,11134,2026-03-09 09:45:00,2,2,5.62,0.0,cash,11.24,5.06,,
471,Card CAR-020,cards,Paperhaus,2.57,4.67,22,12,2026-02-03,0,7966,2026-03-09 10:30:00,2,1,4.67,0.0,cash,4.67,2.1,,
595,Card CAR-144,cards,Paperhaus,2.99,5.44,3,15,2025-10-19,0,6909,2026-03-09 10:30:00,2,1,5.44,0.0,card,5.44,2.45,,
538,Card CAR-087,cards,Paperhaus,3.95,7.18,35,10,2025-12-11,0,11570,2026-03-09 11:00:00,2,2,7.18,0.0,card,14.36,6.46,,
233,Candle CAN-232,candles,Aurora Home,12.33,16.44,20,9,2025-08-05,0,5282,2026-03-09 11:15:00,2,3,16.44,0.0,card,49.32,12.33,,
1016,Seasona SEA-115,seasonal,Seasonal Source,13.2,20.31,0,15,2025-11-12,0,20862,2026-03-09 11:15:00,2,3,20.31,0.0,card,60.93,21.33,,
522,Card CAR-071,cards,Paperhaus,3.19,5.8,6,5,2025-09-01,0,6240,2026-03-09 11:30:00,2,3,5.8,0.0,card,17.4,7.83,,
159,Candle CAN-158,candles,Aurora Home,18.74,24.99,22,8,2025-07-17,0,6067,2026-03-09 11:45:00,2,3,24.99,0.0,card,74.97,18.75,,
466,Card CAR-015,cards,Paperhaus,3.29,5.98,23,13,2026-03-02,0,9945,2026-03-09 13:15:00,2,1,5.98,0.0,card,5.98,2.69,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,7747,2026-03-09 13:30:00,2,2,5.55,0.0,cash,11.1,5.0,,
54,Candle CAN-053,candles,Aurora Home,14.19,18.92,26,8,2026-02-18,0,3281,2026-03-09 13:45:00,2,2,18.92,0.0,card,37.84,9.46,,
221,Candle CAN-220,candles,Aurora Home,15.95,21.27,19,11,2026-02-15,0,4294,2026-03-09 13:45:00,2,2,21.27,0.0,card,42.54,10.64,,
259,Ceramic CER-008,ceramics,Kiln & Co,20.17,44.83,0,7,2026-02-09,0,18540,2026-03-09 13:45:00,2,1,44.83,0.0,card,44.83,24.66,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,13469,2026-03-09 14:45:00,2,2,5.56,0.0,card,11.12,5.0,,
681,Card CAR-230,cards,Paperhaus,3.09,5.62,35,12,2025-12-31,0,8278,2026-03-09 14:45:00,2,1,5.62,0.0,card,5.62,2.53,,
60,Candle CAN-059,candles,Aurora Home,15.79,21.06,29,8,2025-11-10,0,5205,2026-03-09 15:00:00,2,1,21.06,0.0,card,21.06,5.27,,
488,Card CAR-037,cards,Paperhaus,4.33,7.87,22,6,2025-12-01,0,6766,2026-03-09 15:00:00,2,2,7.87,0.0,card,15.74,7.08,,
687,Card CAR-236,cards,Paperhaus,3.44,6.25,11,10,2025-07-07,0,13237,2026-03-09 15:00:00,2,3,6.25,0.0,card,18.75,8.43,,
741,Card CAR-290,cards,Paperhaus,4.39,7.99,6,9,2026-02-23,0,15970,2026-03-09 15:00:00,2,1,7.99,0.0,cash,7.99,3.6,,
455,Card CAR-004,cards,Paperhaus,3.82,6.94,8,5,2025-12-08,0,13724,2026-03-09 15:15:00,2,2,6.94,0.0,card,13.88,6.24,,
533,Card CAR-082,cards,Paperhaus,2.3,4.18,36,13,2025-07-17,0,12876,2026-03-09 15:30:00,2,3,4.18,0.0,card,12.54,5.64,,
286,Ceramic CER-035,ceramics,Kiln & Co,21.54,47.87,8,15,2026-06-03,0,18348,2026-03-09 16:15:00,2,1,47.87,0.0,card,47.87,26.33,,
634,Card CAR-183,cards,Paperhaus,3.11,5.65,3,13,2025-11-08,0,13108,2026-03-09 16:30:00,2,3,5.65,0.0,cash,16.95,7.62,,
674,Card CAR-223,cards,Paperhaus,3.99,7.25,27,7,2026-06-01,0,7614,2026-03-09 16:45:00,2,2,7.25,0.0,card,14.5,6.52,,
683,Card CAR-232,cards,Paperhaus,3.3,6.0,21,14,2026-01-29,0,7958,2026-03-09 17:00:00,,2,6.0,0.0,card,12.0,5.4,,
94,Candle CAN-093,candles,Aurora Home,16.91,22.55,37,13,2025-12-27,0,785,2026-03-09 17:15:00,,3,22.55,0.0,card,67.65,16.92,,
509,Card CAR-058,cards,Paperhaus,2.54,4.62,39,14,2026-05-24,0,6993,2026-03-09 17:15:00,,2,4.62,0.0,cash,9.24,4.16,,
532,Card CAR-081,cards,Paperhaus,4.14,7.53,25,10,2025-12-25,0,15999,2026-03-09 17:15:00,,3,7.53,0.0,card,22.59,10.17,,
96,Candle CAN-095,candles,Aurora Home,15.29,20.38,22,8,2025-07-11,0,3564,2026-03-09 17:30:00,,1,20.38,0.0,cash,20.38,5.09,,
494,Card CAR-043,cards,Paperhaus,3.23,5.87,8,14,2026-03-30,0,10822,2026-03-09 17:30:00,,3,5.87,0.0,cash,17.61,7.92,,
979,Seasona SEA-078,seasonal,Seasonal Source,12.53,19.28,39,14,2025-06-27,0,19153,2026-03-09 17:45:00,,3,19.28,0.0,cash,57.84,20.25,,
66,Candle CAN-065,candles,Aurora Home,20.34,27.12,18,11,2026-02-08,0,5497,2026-03-09 18:00:00,,3,27.12,0.0,cash,81.36,20.34,,
5,Candle CAN-004,candles,Aurora Home,17.05,22.73,34,11,2026-05-19,0,692,2026-03-09 18:15:00,,3,22.73,0.0,cash,68.19,17.04,,
463,Card CAR-012,cards,Paperhaus,2.99,5.43,21,9,2025-07-15,0,12260,2026-03-09 18:15:00,,3,5.43,0.0,cash,16.29,7.32,,
681,Card CAR-230,cards,Paperhaus,3.09,5.62,35,12,2025-12-31,0,13419,2026-03-09 18:30:00,,3,5.62,0.0,card,16.86,7.59,,
467,Card CAR-016,cards,Paperhaus,2.79,5.07,27,6,2025-08-02,0,12942,2026-03-09 18:45:00,,3,5.07,0.0,card,15.21,6.84,,
469,Card CAR-018,cards,Paperhaus,2.9,5.28,20,15,2025-07-31,0,15039,2026-03-10 08:00:00,,1,5.28,0.0,card,5.28,2.38,,
1148,Seasona SEA-247,seasonal,Seasonal Source,8.29,12.75,12,14,2025-10-27,0,20436,2026-03-10 08:00:00,,2,12.75,0.0,card,25.5,8.92,,
720,Card CAR-269,cards,Paperhaus,2.89,5.26,20,9,2026-01-10,0,12562,2026-03-10 08:15:00,,2,5.26,0.0,cash,10.52,4.74,,
572,Card CAR-121,cards,Paperhaus,3.6,6.55,6,11,2025-07-17,0,8352,2026-03-10 08:45:00,,3,6.55,0.0,card,19.65,8.85,,
66,Candle CAN-065,candles,Aurora Home,20.34,27.12,18,11,2026-02-08,0,4389,2026-03-10 09:00:00,2,3,27.12,0.0,cash,81.36,20.34,,
479,Card CAR-028,cards,Paperhaus,2.54,4.61,23,10,2026-02-06,0,7872,2026-03-10 09:00:00,2,1,4.61,0.0,cash,4.61,2.07,,
572,Card CAR-121,cards,Paperhaus,3.6,6.55,6,11,2025-07-17,0,14394,2026-03-10 09:00:00,2,1,6.55,0.0,cash,6.55,2.95,,
717,Card CAR-266,cards,Paperhaus,3.04,5.52,28,10,2025-12-06,0,16060,2026-03-10 09:00:00,2,3,5.52,0.0,cash,16.56,7.44,,
722,Card CAR-271,cards,Paperhaus,3.92,7.13,24,9,2025-12-04,0,8430,2026-03-10 09:00:00,2,2,7.13,0.0,card,14.26,6.42,,
1082,Seasona SEA-181,seasonal,Seasonal Source,9.46,14.56,25,12,2026-01-12,0,19728,2026-03-10 09:00:00,2,3,14.56,0.0,card,43.68,15.3,,
204,Candle CAN-203,candles,Aurora Home,17.19,22.92,3,7,2026-06-07,0,840,2026-03-10 09:15:00,2,2,22.92,0.0,card,45.84,11.46,,
12,Candle CAN-011,candles,Aurora Home,14.64,19.52,39,10,2026-05-08,0,495,2026-03-10 09:45:00,2,1,19.52,0.0,card,19.52,4.88,,
659,Card CAR-208,cards,Paperhaus,2.85,5.18,21,8,2025-09-29,0,13367,2026-03-10 09:45:00,2,1,5.18,0.0,cash,5.18,2.33,,
517,Card CAR-066,cards,Paperhaus,3.17,5.76,29,8,2026-02-23,0,9463,2026-03-10 10:00:00,2,2,5.76,0.0,card,11.52,5.18,,
118,Candle CAN-117,candles,Aurora Home,14.78,19.71,20,11,2026-01-16,0,2655,2026-03-10 11:15:00,2,3,19.71,0.0,card,59.13,14.79,,
1,Candle CAN-000,candles,Aurora Home,17.75,23.67,17,8,2025-07-03,0,3639,2026-03-10 11:30:00,2,2,23.67,0.0,card,47.34,11.84,,
674,Card CAR-223,cards,Paperhaus,3.99,7.25,27,7,2026-06-01,0,12364,2026-03-10 11:30:00,2,1,7.25,0.0,card,7.25,3.26,,
459,Card CAR-008,cards,Paperhaus,2.28,4.15,2,8,2025-10-02,0,6517,2026-03-10 11:45:00,2,3,4.15,0.0,card,12.45,5.61,,
267,Ceramic CER-016,ceramics,Kiln & Co,26.69,59.31,6,12,2026-05-11,0,18317,2026-03-10 12:45:00,2,3,59.31,0.0,card,177.93,97.86,,
473,Card CAR-022,cards,Paperhaus,2.81,5.1,4,15,2025-07-20,0,15237,2026-03-10 13:00:00,2,3,5.1,0.0,card,15.3,6.87,,
706,Card CAR-255,cards,Paperhaus,2.4,4.36,5,14,2026-03-31,0,17454,2026-03-10 13:45:00,2,3,4.36,0.0,card,13.08,5.88,,
717,Card CAR-266,cards,Paperhaus,3.04,5.52,28,10,2025-12-06,0,8462,2026-03-10 13:45:00,2,1,5.52,0.0,cash,5.52,2.48,,
122,Candle CAN-121,candles,Aurora Home,14.74,19.65,27,14,2025-10-06,0,4441,2026-03-10 14:45:00,2,1,19.65,0.0,cash,19.65,4.91,,
442,Ceramic CER-191,ceramics,Kiln & Co,16.94,37.64,0,11,2025-07-15,0,18480,2026-03-10 15:15:00,2,2,37.64,0.0,card,75.28,41.4,,
55,Candle CAN-054,candles,Aurora Home,12.85,17.13,27,10,2026-05-24,0,3994,2026-03-10 16:00:00,2,1,17.13,0.0,cash,17.13,4.28,,
1160,Seasona SEA-259,seasonal,Seasonal Source,14.94,22.98,0,8,2025-11-30,0,20612,2026-03-10 16:15:00,2,3,22.98,0.0,card,68.94,24.12,,
77,Candle CAN-076,candles,Aurora Home,14.39,19.19,19,12,2025-08-27,0,4883,2026-03-10 16:45:00,2,3,19.19,0.0,card,57.57,14.4,,
103,Candle CAN-102,candles,Aurora Home,19.85,26.47,14,8,2026-02-16,0,1904,2026-03-10 17:00:00,,2,26.47,0.0,card,52.94,13.24,,
532,Card CAR-081,cards,Paperhaus,4.14,7.53,25,10,2025-12-25,0,11210,2026-03-10 17:00:00,,3,7.53,0.0,card,22.59,10.17,,
648,Card CAR-197,cards,Paperhaus,3.43,6.24,13,10,2026-02-21,0,6598,2026-03-10 17:15:00,,1,6.24,0.0,cash,6.24,2.81,,
98,Candle CAN-097,candles,Aurora Home,19.02,25.36,39,7,2026-01-15,0,5625,2026-03-10 18:00:00,,2,25.36,0.0,card,50.72,12.68,,
558,Card CAR-107,cards,Paperhaus,3.25,5.91,20,7,2025-12-30,0,11653,2026-03-10 18:00:00,,2,5.91,0.0,cash,11.82,5.32,,
380,Ceramic CER-129,ceramics,Kiln & Co,25.14,55.86,14,10,2025-12-11,0,17713,2026-03-10 18:15:00,,1,55.86,0.0,card,55.86,30.72,,
1128,Seasona SEA-227,seasonal,Seasonal Source,16.57,25.49,0,7,2025-11-18,0,20658,2026-03-10 18:45:00,,3,25.49,0.0,cash,76.47,26.76,,
357,Ceramic CER-106,ceramics,Kiln & Co,26.6,59.1,33,8,2025-08-06,0,18261,2026-03-11 08:00:00,,1,59.1,0.0,card,59.1,32.5,,
525,Card CAR-074,cards,Paperhaus,3.78,6.88,10,12,2025-09-26,0,9700,2026-03-11 08:00:00,,3,6.88,0.0,card,20.64,9.3,,
897,Furnitur FUR-146,furniture,Timberworks,74.6,124.34,5,10,2025-08-25,0,18748,2026-03-11 08:15:00,,2,124.34,0.0,card,248.68,99.48,,
1066,Seasona SEA-165,seasonal,Seasonal Source,12.45,19.16,0,9,2026-05-03,0,20788,2026-03-11 08:15:00,,3,19.16,0.0,card,57.48,20.13,,
691,Card CAR-240,cards,Paperhaus,3.69,6.71,21,11,2026-03-24,0,14951,2026-03-11 08:45:00,,2,6.71,0.0,cash,13.42,6.04,,
15,Candle CAN-014,candles,Aurora Home,19.8,26.4,17,12,2026-01-01,0,2103,2026-03-11 09:00:00,2,1,26.4,0.0,card,26.4,6.6,,
242,Candle CAN-241,candles,Aurora Home,16.97,22.63,14,6,2025-08-07,0,4091,2026-03-11 09:15:00,2,3,22.63,0.0,card,67.89,16.98,,
723,Card CAR-272,cards,Paperhaus,4.0,7.27,23,6,2026-01-08,0,8536,2026-03-11 09:15:00,2,1,7.27,0.0,card,7.27,3.27,,
533,Card CAR-082,cards,Paperhaus,2.3,4.18,36,13,2025-07-17,0,13550,2026-03-11 09:30:00,2,3,4.18,0.0,cash,12.54,5.64,,
187,Candle CAN-186,candles,Aurora Home,19.14,25.52,18,8,2025-08-07,0,2042,2026-03-11 10:30:00,2,1,25.52,0.0,card,25.52,6.38,,
504,Card CAR-053,cards,Paperhaus,4.26,7.74,22,13,2025-10-14,0,11616,2026-03-11 10:30:00,2,1,7.74,0.0,card,7.74,3.48,,
173,Candle CAN-172,candles,Aurora Home,19.4,25.87,27,10,2025-08-14,0,2525,2026-03-11 11:00:00,2,1,25.87,0.0,cash,25.87,6.47,,
87,Candle CAN-086,candles,Aurora Home,14.54,19.38,21,8,2025-10-06,0,5405,2026-03-11 11:15:00,2,2,19.38,0.0,card,38.76,9.68,,
517,Card CAR-066,cards,Paperhaus,3.17,5.76,29,8,2026-02-23,0,13004,2026-03-11 11:15:00,2,3,5.76,0.0,card,17.28,7.77,,
700,Card CAR-249,cards,Paperhaus,2.38,4.33,24,15,2025-09-07,0,16983,2026-03-11 11:30:00,2,2,4.33,0.0,card,8.66,3.9,,
472,Card CAR-021,cards,Paperhaus,2.29,4.17,39,11,2025-12-18,0,13655,2026-03-11 12:00:00,2,2,4.17,0.0,card,8.34,3.76,,
384,Ceramic CER-133,ceramics,Kiln & Co,14.08,31.29,12,7,2025-10-30,0,18068,2026-03-11 12:15:00,2,1,31.29,0.0,card,31.29,17.21,,
478,Card CAR-027,cards,Paperhaus,3.04,5.53,2,14,2026-04-07,0,17349,2026-03-11 12:30:00,2,3,5.53,0.0,cash,16.59,7.47,,
155,Candle CAN-154,candles,Aurora Home,19.8,26.4,3,9,2025-09-22,0,734,2026-03-11 14:15:00,2,3,26.4,0.0,card,79.2,19.8,,
269,Ceramic CER-018,ceramics,Kiln & Co,17.27,38.38,18,10,2025-07-19,0,17737,2026-03-11 14:15:00,2,2,38.38,0.0,card,76.76,42.22,,
475,Card CAR-024,cards,Paperhaus,2.55,4.64,9,14,2025-07-06,0,11109,2026-03-11 14:45:00,2,1,4.64,0.0,card,4.64,2.09,,
750,Card CAR-299,cards,Paperhaus,4.31,7.83,25,15,2025-10-17,0,15527,2026-03-11 15:00:00,2,3,7.83,0.0,card,23.49,10.56,,
1144,Seasona SEA-243,seasonal,Seasonal Source,14.55,22.39,24,8,2026-04-04,0,19886,2026-03-11 15:00:00,2,3,22.39,0.0,card,67.17,23.52,,
35,Candle CAN-034,candles,Aurora Home,20.75,27.66,32,6,2025-09-20,0,2129,2026-03-11 15:15:00,2,1,27.66,0.0,card,27.66,6.91,,
179,Candle CAN-178,candles,Aurora Home,14.2,18.93,36,14,2026-02-13,0,5677,2026-03-11 15:15:00,2,3,18.93,0.0,card,56.79,14.19,,
514,Card CAR-063,cards,Paperhaus,2.84,5.16,30,8,2025-11-22,0,8197,2026-03-11 15:15:00,2,1,5.16,0.0,cash,5.16,2.32,,
720,Card CAR-269,cards,Paperhaus,2.89,5.26,20,9,2026-01-10,0,17159,2026-03-11 15:15:00,2,3,5.26,0.0,card,15.78,7.11,,
734,Card CAR-283,cards,Paperhaus,3.65,6.63,10,15,2025-12-19,0,15635,2026-03-11 15:30:00,2,2,6.63,0.0,cash,13.26,5.96,,
1118,Seasona SEA-217,seasonal,Seasonal Source,15.3,23.54,0,6,2025-09-26,0,20453,2026-03-11 16:15:00,2,3,23.54,0.0,card,70.62,24.72,,
43,Candle CAN-042,candles,Aurora Home,13.15,17.54,35,7,2026-02-19,0,2610,2026-03-11 16:30:00,2,2,17.54,0.0,cash,35.08,8.78,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,14425,2026-03-11 17:15:00,,2,5.43,0.0,card,10.86,4.88,,
981,Seasona SEA-080,seasonal,Seasonal Source,9.16,14.09,37,14,2026-04-07,0,20298,2026-03-11 18:15:00,,2,14.09,0.0,card,28.18,9.86,,
120,Candle CAN-119,candles,Aurora Home,15.79,21.05,11,14,2026-01-01,0,2692,2026-03-11 18:45:00,,2,21.05,0.0,card,42.1,10.52,,
576,Card CAR-125,cards,Paperhaus,2.64,4.8,20,9,2025-11-15,0,13780,2026-03-12 08:30:00,,1,4.8,0.0,card,4.8,2.16,,
1200,Seasona SEA-299,seasonal,Seasonal Source,12.8,19.7,0,9,2025-11-16,0,19594,2026-03-12 08:30:00,,2,19.7,0.0,card,39.4,13.8,,
111,Candle CAN-110,candles,Aurora Home,17.37,23.16,20,11,2025-12-14,0,531,2026-03-12 09:00:00,2,1,23.16,0.0,card,23.16,5.79,,
124,Candle CAN-123,candles,Aurora Home,15.98,21.31,32,12,2025-10-08,0,4575,2026-03-12 09:00:00,2,3,21.31,0.0,cash,63.93,15.99,,
515,Card CAR-064,cards,Paperhaus,3.97,7.22,25,9,2026-06-06,0,13638,2026-03-12 09:00:00,2,2,7.22,0.0,cash,14.44,6.5,,
1042,Seasona SEA-141,seasonal,Seasonal Source,12.25,18.85,8,14,2025-08-05,0,19491,2026-03-12 09:00:00,2,3,18.85,0.0,card,56.55,19.8,,
600,Card CAR-149,cards,Paperhaus,3.2,5.82,23,11,2026-04-27,0,14229,2026-03-12 09:15:00,2,3,5.82,0.0,card,17.46,7.86,,
868,Furnitur FUR-117,furniture,Timberworks,91.95,153.25,15,7,2026-03-27,0,19004,2026-03-12 09:15:00,2,3,153.25,0.0,cash,459.75,183.9,,
122,Candle CAN-121,candles,Aurora Home,14.74,19.65,27,14,2025-10-06,0,2258,2026-03-12 10:15:00,2,3,19.65,0.0,cash,58.95,14.73,,
487,Card CAR-036,cards,Paperhaus,4.17,7.59,5,15,2026-02-03,0,12330,2026-03-12 10:45:00,2,1,7.59,0.0,card,7.59,3.42,,
566,Card CAR-115,cards,Paperhaus,4.0,7.27,18,5,2025-09-03,0,14221,2026-03-12 11:15:00,2,1,7.27,0.0,card,7.27,3.27,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,12987,2026-03-12 11:30:00,2,2,5.56,0.0,card,11.12,5.0,,
602,Card CAR-151,cards,Paperhaus,4.02,7.3,38,6,2025-10-25,0,15553,2026-03-12 12:00:00,2,3,7.3,0.0,card,21.9,9.84,,
218,Candle CAN-217,candles,Aurora Home,16.9,22.53,9,9,2026-05-18,0,3360,2026-03-12 12:30:00,2,2,22.53,0.0,card,45.06,11.26,,
513,Card CAR-062,cards,Paperhaus,3.61,6.56,40,13,2026-03-02,0,15772,2026-03-12 12:45:00,2,1,6.56,0.0,card,6.56,2.95,,
746,Card CAR-295,cards,Paperhaus,2.35,4.27,7,5,2025-07-13,0,14286,2026-03-12 12:45:00,2,1,4.27,0.0,card,4.27,1.92,,
492,Card CAR-041,cards,Paperhaus,4.37,7.94,15,12,2025-08-31,0,16499,2026-03-12 13:30:00,2,2,7.94,0.0,cash,15.88,7.14,,
160,Candle CAN-159,candles,Aurora Home,17.85,23.8,2,5,2026-05-20,0,3404,2026-03-12 13:45:00,2,1,23.8,0.0,card,23.8,5.95,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,9505,2026-03-12 14:00:00,2,2,5.56,0.0,card,11.12,5.0,,
131,Candle CAN-130,candles,Aurora Home,18.46,24.62,31,11,2026-01-03,0,4259,2026-03-12 16:00:00,2,3,24.62,0.0,card,73.86,18.48,,
744,Card CAR-293,cards,Paperhaus,3.34,6.08,30,6,2025-12-16,0,15405,2026-03-12 16:45:00,2,2,6.08,0.0,card,12.16,5.48,,
156,Candle CAN-155,candles,Aurora Home,15.41,20.55,29,10,2025-10-07,0,1737,2026-03-12 17:00:00,,2,20.55,0.0,card,41.1,10.28,,
716,Card CAR-265,cards,Paperhaus,2.87,5.22,21,14,2026-01-09,0,8211,2026-03-12 17:00:00,,2,5.22,0.0,card,10.44,4.7,,
168,Candle CAN-167,candles,Aurora Home,12.68,16.91,40,8,2026-06-09,0,4168,2026-03-12 17:15:00,,3,16.91,0.0,card,50.73,12.69,,
693,Card CAR-242,cards,Paperhaus,3.84,6.98,3,6,2025-12-15,0,14670,2026-03-12 17:30:00,,2,6.98,0.0,cash,13.96,6.28,,
569,Card CAR-118,cards,Paperhaus,4.02,7.31,35,9,2025-11-06,0,14173,2026-03-12 18:00:00,,2,7.31,0.0,cash,14.62,6.58,,
670,Card CAR-219,cards,Paperhaus,3.67,6.67,30,15,2026-05-02,0,13315,2026-03-12 18:15:00,,2,6.67,0.0,card,13.34,6.0,,
230,Candle CAN-229,candles,Aurora Home,15.13,20.18,20,15,2025-12-08,0,530,2026-03-12 18:30:00,,2,20.18,0.0,card,40.36,10.1,,
458,Card CAR-007,cards,Paperhaus,2.6,4.73,4,12,2025-08-29,0,15723,2026-03-12 18:30:00,,1,4.73,0.0,card,4.73,2.13,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,9343,2026-03-13 08:30:00,,2,5.55,0.0,card,11.1,5.0,,
396,Ceramic CER-145,ceramics,Kiln & Co,26.34,58.54,28,14,2025-07-12,0,17853,2026-03-13 09:00:00,2,1,58.54,0.0,cash,58.54,32.2,,
886,Furnitur FUR-135,furniture,Timberworks,96.46,160.76,38,5,2025-11-23,0,18787,2026-03-13 09:00:00,2,3,160.76,0.0,cash,482.28,192.9,,
540,Card CAR-089,cards,Paperhaus,3.09,5.61,2,5,2025-07-11,0,14424,2026-03-13 09:15:00,2,2,5.61,0.0,card,11.22,5.04,,
552,Card CAR-101,cards,Paperhaus,2.52,4.59,15,5,2026-06-04,0,13821,2026-03-13 10:30:00,2,2,4.59,0.0,cash,9.18,4.14,,
670,Card CAR-219,cards,Paperhaus,3.67,6.67,30,15,2026-05-02,0,10550,2026-03-13 11:15:00,2,3,6.67,0.0,cash,20.01,9.0,,
1061,Seasona SEA-160,seasonal,Seasonal Source,11.84,18.22,35,9,2025-08-23,0,20294,2026-03-13 11:15:00,2,1,18.22,0.0,card,18.22,6.38,,
704,Card CAR-253,cards,Paperhaus,2.39,4.35,28,13,2026-01-27,0,7000,2026-03-13 11:30:00,2,2,4.35,0.0,cash,8.7,3.92,,
80,Candle CAN-079,candles,Aurora Home,16.84,22.45,16,7,2026-03-07,0,3818,2026-03-13 11:45:00,2,2,22.45,0.0,card,44.9,11.22,,
567,Card CAR-116,cards,Paperhaus,2.83,5.15,22,12,2025-07-31,0,6704,2026-03-13 12:00:00,2,2,5.15,0.0,card,10.3,4.64,,
57,Candle CAN-056,candles,Aurora Home,17.88,23.84,6,5,2026-05-17,0,4069,2026-03-13 12:45:00,2,1,23.84,0.0,cash,23.84,5.96,,
644,Card CAR-193,cards,Paperhaus,3.62,6.59,23,6,2026-02-06,0,12673,2026-03-13 12:45:00,2,1,6.59,0.0,cash,6.59,2.97,,
245,Candle CAN-244,candles,Aurora Home,15.74,20.99,30,8,2026-02-23,0,5288,2026-03-13 13:30:00,2,3,20.99,0.0,card,62.97,15.75,,
93,Candle CAN-092,candles,Aurora Home,17.05,22.73,4,7,2025-08-17,0,5,2026-03-13 13:45:00,2,1,22.73,0.0,card,22.73,5.68,,
